DateTime,IsoWeekday,A,B,C,G,H,P,U
2019-01-31 10:45:00.800360,4,75,342,14,280,282,240,214
2019-01-31 11:00:01.225246,4,25,231,FULL,227,227,228,182
2019-01-31 11:15:00.806366,4,FULL,125,FULL,174,168,214,156
2019-01-31 11:30:01.434402,4,FULL,FULL,FULL,118,116,188,141
2019-01-31 11:45:00.812407,4,FULL,FULL,FULL,73,72,162,131
2019-01-31 12:00:01.518545,4,12,FULL,12,51,49,143,119
2019-01-31 12:15:00.787184,4,FULL,FULL,12,29,22,117,113
2019-01-31 12:30:01.399569,4,FULL,FULL,FULL,11,FULL,94,109
2019-01-31 12:45:00.824489,4,29,FULL,FULL,FULL,FULL,71,94
2019-01-31 13:00:01.405594,4,11,FULL,14,FULL,FULL,42,91
2019-01-31 13:15:00.814889,4,16,FULL,18,FULL,FULL,42,85
2019-01-31 13:30:01.114777,4,FULL,FULL,FULL,FULL,FULL,32,86
2019-01-31 13:45:00.789661,4,8,FULL,16,FULL,FULL,26,83
2019-01-31 14:00:01.558268,4,FULL,FULL,FULL,FULL,FULL,37,80
2019-01-31 14:15:00.811313,4,15,FULL,FULL,FULL,FULL,39,81
2019-01-31 14:30:03.814229,4,16,FULL,FULL,FULL,FULL,31,82
2019-01-31 14:45:00.817335,4,FULL,FULL,FULL,FULL,FULL,33,78
2019-01-31 15:00:00.804723,4,FULL,FULL,11,FULL,FULL,29,80
2019-01-31 15:15:00.807765,4,FULL,FULL,20,10,FULL,24,77
2019-01-31 15:30:01.326366,4,22,27,18,11,FULL,33,71
2019-01-31 15:45:00.798165,4,21,36,8,20,17,40,71
2019-01-31 16:00:01.551146,4,11,38,15,17,13,57,81
2019-01-31 16:15:00.835438,4,11,48,FULL,10,FULL,71,92
2019-01-31 16:30:01.338419,4,FULL,99,FULL,16,14,87,99
2019-01-31 16:45:00.810213,4,20,99,FULL,32,19,97,151
2019-01-31 17:00:00.781975,4,29,126,23,24,FULL,110,155
2019-01-31 17:15:00.816238,4,37,163,45,33,19,128,179
2019-01-31 17:30:01.350500,4,41,195,47,54,42,144,210
2019-01-31 17:45:00.822262,4,85,249,91,90,81,153,231
2019-01-31 18:00:01.403399,4,149,274,102,116,104,154,245
2019-01-31 18:15:00.797018,4,277,323,126,146,129,149,266
2019-01-31 18:30:01.409425,4,358,365,157,171,159,153,275
2019-01-31 18:45:00.803092,4,403,365,159,171,159,153,275
2019-01-31 19:00:01.431075,4,397,365,162,FULL,159,153,275
2019-01-31 19:15:01.043491,4,
2019-01-31 19:30:01.421476,4,458,344,156,377,318,161,297
2019-01-31 19:45:00.924515,4,437,309,150,381,323,163,319
2019-01-31 20:00:00.833777,4,437,246,120,392,338,149,324
2019-01-31 20:15:00.821166,4,433,188,99,396,336,131,324
2019-01-31 20:30:01.199178,4,423,166,85,393,346,138,334
2019-01-31 20:45:00.811595,4,422,213,104,392,348,130,353
2019-01-31 21:00:00.830232,4,433,281,149,414,357,137,381
2019-01-31 21:15:00.817618,4,475,427,236,483,436,152,406
2019-01-31 21:30:01.351850,4,602,638,394,526,504,162,440
2019-01-31 21:45:00.823643,4,757,887,621,600,590,170,485
2019-01-31 22:00:01.592251,4,961,1184,886,719,725,192,542
2019-01-31 22:15:00.845293,4,1243,1525,1215,879,890,221,609
2019-01-31 22:30:01.520148,4,1413,1763,1403,996,1016,241,656
2019-01-31 22:45:00.835694,4,1486,1911,1508,1067,1091,255,689
2019-01-31 23:00:00.807456,4,1524,2031,1606,1106,1140,269,715
2019-01-31 23:15:00.841715,4,1575,2164,1663,1150,1188,279,733
2019-01-31 23:30:01.407230,4,1611,2292,1713,1172,1217,284,745
2019-01-31 23:45:00.816522,4,1648,2367,1751,1190,1241,287,751
2019-02-01 00:00:01.382003,5,1664,2424,1795,1232,1281,293,762
2019-02-01 00:15:00.838173,5,1682,2460,1828,1273,1322,298,775
2019-02-01 00:30:01.184933,5,1702,2501,1851,1284,1341,301,789
2019-02-01 00:45:00.844196,5,740,2521,854,1300,1357,302,798
2019-02-01 01:00:00.784710,5,744,2541,866,1326,1378,306,802
2019-02-01 01:15:00.850220,5,750,2562,873,1339,1388,308,805
2019-02-01 01:30:01.400106,5,761,2573,878,1372,1416,310,807
2019-02-01 01:45:00.871869,5,771,2582,885,1398,1433,311,797
2019-02-01 02:00:01.220004,5,776,2585,885,1405,1436,312,807
2019-02-01 02:15:00.784175,5,781,2594,890,1435,1464,314,807
2019-02-01 02:30:01.349628,5,784,2595,892,1454,1477,314,816
2019-02-01 02:45:00.821449,5,790,2597,894,1470,1487,315,815
2019-02-01 03:00:00.840085,5,791,2599,896,1477,1494,314,815
2019-02-01 03:15:00.796224,5,791,2604,898,1480,1498,315,817
2019-02-01 03:30:01.392953,5,791,2612,898,1482,1500,315,809
2019-02-01 03:45:00.817872,5,792,2616,900,1485,1500,317,814
2019-02-01 04:00:00.852134,5,793,2618,898,1487,1500,317,818
2019-02-01 04:15:00.808263,5,793,2620,899,1488,1502,316,817
2019-02-01 04:30:01.436288,5,794,2619,900,1490,1504,317,815
2019-02-01 04:45:00.783044,5,795,2621,901,1491,1505,317,817
2019-02-01 05:00:02.395402,5,795,2622,902,1491,1504,316,821
2019-02-01 05:15:01.023443,5,795,2624,902,1490,1502,317,821
2019-02-01 05:30:01.120207,5,795,2624,902,1488,1502,317,824
2019-02-01 05:45:00.795125,5,795,2623,901,1484,1499,317,825
2019-02-01 06:00:01.391855,5,1782,2617,1929,1483,1502,317,824
2019-02-01 06:15:00.801149,5,1782,2613,1926,1482,1498,317,822
2019-02-01 06:30:01.444755,5,1780,2602,1916,1483,1497,317,824
2019-02-01 06:45:00.822798,5,1778,2592,1908,1484,1491,317,821
2019-02-01 07:00:01.450811,5,1774,2580,1903,1479,1483,317,819
2019-02-01 07:15:00.860072,5,1773,2571,1893,1477,1480,317,815
2019-02-01 07:30:01.331835,5,1764,2564,1888,1465,1475,317,807
2019-02-01 07:45:00.850503,5,1758,2545,1869,1453,1456,316,792
2019-02-01 08:00:01.415984,5,1736,2526,1848,1440,1440,317,790
2019-02-01 08:15:00.794027,5,1707,2516,1822,1421,1427,315,785
2019-02-01 08:30:00.812664,5,1682,2492,1792,1397,1404,314,783
2019-02-01 08:45:00.815677,5,1636,2450,1745,1376,1378,314,775
2019-02-01 09:00:01.240564,5,1589,2393,1689,1352,1352,311,763
2019-02-01 09:15:00.837328,5,1517,2320,1606,1316,1311,308,746
2019-02-01 09:30:01.199713,5,1429,2222,1483,1276,1266,304,728
2019-02-01 09:45:00.812100,5,1315,2097,1321,1233,1213,297,717
2019-02-01 10:00:01.408863,5,1160,1917,1117,1182,1170,287,688
2019-02-01 10:15:00.786874,5,1012,1712,916,1140,1110,273,654
2019-02-01 10:30:01.414887,5,883,1486,692,1100,1053,255,616
2019-02-01 10:45:00.902305,5,775,1277,541,1062,1005,242,591
2019-02-01 11:00:01.436536,5,685,1059,434,1024,954,212,554
2019-02-01 11:15:01.736426,5,582,906,356,977,898,199,525
2019-02-01 11:30:01.255059,5,532,763,267,933,856,186,500
2019-02-01 11:45:00.820602,5,475,647,243,883,817,170,485
2019-02-01 12:00:01.214241,5,444,528,212,846,789,152,474
2019-02-01 12:15:00.795377,5,406,438,189,786,745,143,464
2019-02-01 12:30:01.329640,5,363,368,157,764,722,132,446
2019-02-01 12:45:00.988903,5,320,341,148,720,685,129,422
2019-02-01 13:00:00.788789,5,285,296,133,677,650,114,393
2019-02-01 13:15:00.823086,5,269,276,129,625,607,117,373
2019-02-01 13:30:01.138563,5,236,233,109,586,567,109,371
2019-02-01 13:45:00.829107,5,232,210,105,544,537,110,381
2019-02-01 14:00:01.425839,5,199,186,100,523,516,117,377
2019-02-01 14:15:00.819507,5,192,193,91,493,483,118,365
2019-02-01 14:30:01.400613,5,212,191,103,475,463,122,369
2019-02-01 14:45:01.122405,5,214,214,106,462,461,122,356
2019-02-01 15:00:01.406669,5,234,243,135,454,439,125,348
2019-02-01 15:15:00.847179,5,233,274,124,442,433,131,350
2019-02-01 15:30:01.334567,5,228,309,136,453,444,126,339
2019-02-01 15:45:01.212579,5,201,342,147,459,452,128,356
2019-02-01 16:00:00.871873,5,204,371,164,465,457,138,354
2019-02-01 16:15:00.812385,5,227,433,177,477,472,143,365
2019-02-01 16:30:01.487244,5,262,487,203,479,471,148,376
2019-02-01 16:45:00.896545,5,245,509,207,480,473,149,373
2019-02-01 17:00:01.180815,5,254,566,248,478,474,150,385
2019-02-01 17:15:00.824434,5,282,619,257,504,495,147,393
2019-02-01 17:30:01.499289,5,292,660,292,524,514,150,419
2019-02-01 17:45:00.799211,5,322,679,296,520,504,158,430
2019-02-01 18:00:01.427223,5,330,718,287,501,499,163,439
2019-02-01 18:15:00.820858,5,316,751,315,533,533,159,451
2019-02-01 18:30:01.339494,5,286,710,306,525,523,156,447
2019-02-01 18:45:00.811287,5,271,686,288,512,516,156,447
2019-02-01 19:00:01.408017,5,287,630,260,522,506,155,455
2019-02-01 19:15:00.911063,5,254,600,256,520,499,164,445
2019-02-01 19:30:01.398417,5,232,576,254,518,503,160,443
2019-02-01 19:45:00.870213,5,219,563,218,534,504,162,447
2019-02-01 20:00:01.498195,5,196,526,217,526,505,168,459
2019-02-01 20:15:00.813737,5,202,548,223,532,511,160,460
2019-02-01 20:30:01.472998,5,205,565,234,532,506,156,456
2019-02-01 20:45:00.913513,5,187,620,248,525,509,160,478
2019-02-01 21:00:01.229022,5,208,716,317,536,516,155,477
2019-02-01 21:15:00.810160,5,301,887,432,567,552,165,495
2019-02-01 21:30:00.828838,5,410,1079,595,626,620,177,516
2019-02-01 21:45:00.847464,5,567,1314,779,691,680,194,558
2019-02-01 22:00:02.069163,5,796,1581,1019,807,820,206,609
2019-02-01 22:15:00.837863,5,
2019-02-01 22:30:01.340844,5,1326,2132,1550,1086,1091,247,719
2019-02-01 22:45:00.828262,5,1420,2243,1662,1132,1157,258,734
2019-02-01 23:00:01.221900,5,1477,2314,1716,1176,1197,261,748
2019-02-01 23:15:00.787380,5,1517,2380,1780,1203,1233,262,750
2019-02-01 23:30:01.431050,5,1545,2433,1816,1227,1256,264,756
2019-02-01 23:45:00.809061,5,1582,2472,1840,1245,1275,271,770
2019-02-02 00:00:01.499574,6,1620,2499,1866,1284,1319,273,775
2019-02-02 00:15:00.815116,6,1638,2537,1884,1315,1355,280,788
2019-02-02 00:30:01.333722,6,1662,2545,1895,1331,1366,281,791
2019-02-02 00:45:00.993016,6,1683,2562,1903,1343,1381,282,794
2019-02-02 01:00:01.402246,6,1694,2567,1907,1342,1383,287,801
2019-02-02 01:15:00.842790,6,1705,2583,1907,1358,1392,292,804
2019-02-02 01:30:01.392645,6,1713,2585,1915,1377,1412,294,797
2019-02-02 01:45:00.848812,6,1720,2584,1915,1400,1429,294,798
2019-02-02 02:00:01.523703,6,1730,2589,1921,1417,1440,295,804
2019-02-02 02:15:00.792338,6,1735,2592,1922,1417,1439,298,806
2019-02-02 02:30:01.201600,6,1758,2596,1930,1451,1467,298,803
2019-02-02 02:45:06.174252,6,1762,2597,1933,1469,1487,298,812
2019-02-02 03:00:01.349305,6,1773,2602,1933,1489,1499,299,803
2019-02-02 03:15:00.789845,6,1774,2606,1936,1489,1499,300,810
2019-02-02 03:30:01.339703,6,1776,2608,1937,1483,1494,303,812
2019-02-02 03:45:00.842744,6,1778,2609,1937,1487,1496,304,810
2019-02-02 04:00:01.486343,6,1778,2610,1936,1488,1496,307,812
2019-02-02 04:15:00.801893,6,1782,2610,1937,1489,1497,307,815
2019-02-02 04:30:01.476752,6,1782,2609,1938,1488,1498,306,817
2019-02-02 04:45:00.839171,6,1783,2609,1938,1485,1496,307,819
2019-02-02 05:00:00.795306,6,1783,2609,1938,1487,1498,308,820
2019-02-02 05:15:00.798317,6,1783,2608,1938,1487,1498,307,816
2019-02-02 05:30:01.363832,6,1782,2609,1938,1486,1497,308,816
2019-02-02 05:45:00.773123,6,1782,2611,1938,1483,1497,308,820
2019-02-02 06:00:01.447983,6,1782,2612,1938,1482,1496,308,818
2019-02-02 06:15:00.779147,6,1782,2611,1938,1481,1494,309,819
2019-02-02 06:30:00.782160,6,1781,2612,1931,1479,1492,310,819
2019-02-02 06:45:00.832049,6,1780,2604,1922,1479,1488,310,817
2019-02-02 07:00:01.241313,6,1775,2599,1910,1475,1486,310,817
2019-02-02 07:15:00.791179,6,1775,2599,1911,1475,1486,309,817
2019-02-02 07:30:01.184834,6,1772,2600,1907,1476,1489,309,816
2019-02-02 07:45:00.969100,6,1765,2591,1901,1464,1480,309,811
2019-02-02 08:00:01.018986,6,1753,2580,1892,1458,1474,310,811
2019-02-02 08:15:00.787620,6,1741,2564,1866,1447,1463,309,812
2019-02-02 08:30:01.150060,6,1727,2554,1844,1424,1446,309,806
2019-02-02 08:45:00.793675,6,1697,2532,1802,1404,1426,308,810
2019-02-02 09:00:01.265403,6,1664,2489,1734,1374,1399,307,798
2019-02-02 09:15:00.830951,6,1610,2410,1660,1352,1382,305,798
2019-02-02 09:30:01.443309,6,1523,2305,1525,1308,1334,303,786
2019-02-02 09:45:00.821350,6,1373,2189,1315,1257,1269,299,768
2019-02-02 10:00:01.652454,6,1181,2001,1059,1196,1208,294,728
2019-02-02 10:15:00.842999,6,1004,1776,781,1146,1143,284,699
2019-02-02 10:30:01.424137,6,861,1526,580,1094,1088,260,669
2019-02-02 10:45:00.833396,6,747,1310,363,1047,1025,233,642
2019-02-02 11:00:01.523911,6,625,1088,203,990,960,211,606
2019-02-02 11:15:00.839422,6,487,920,114,944,896,184,572
2019-02-02 11:30:01.201809,6,354,739,26,895,843,166,532
2019-02-02 11:45:00.814230,6,252,571,13,816,787,167,500
2019-02-02 12:00:01.098493,6,168,431,10,743,732,155,473
2019-02-02 12:15:00.851501,6,109,299,FULL,661,654,140,447
2019-02-02 12:30:01.245138,6,77,175,FULL,591,582,127,421
2019-02-02 12:45:00.857528,6,46,69,FULL,564,558,113,389
2019-02-02 13:00:00.891791,6,29,FULL,FULL,512,509,104,368
2019-02-02 13:15:00.847926,6,21,FULL,FULL,455,452,95,336
2019-02-02 13:30:01.085311,6,31,FULL,FULL,407,402,80,312
2019-02-02 13:45:00.838325,6,29,FULL,FULL,340,334,76,287
2019-02-02 14:00:01.513211,6,26,FULL,FULL,275,271,60,265
2019-02-02 14:15:01.172471,6,33,44,8,224,218,56,239
2019-02-02 14:30:01.644236,6,29,50,24,201,192,53,229
2019-02-02 14:45:00.834780,6,37,27,11,194,183,45,213
2019-02-02 15:00:01.306510,6,23,27,FULL,172,159,47,218
2019-02-02 15:15:00.872051,6,25,31,14,160,154,38,221
2019-02-02 15:30:01.765661,6,22,FULL,23,149,145,32,226
2019-02-02 15:45:00.815577,6,26,52,24,128,123,27,230
2019-02-02 16:00:01.521714,6,37,61,23,123,119,23,244
2019-02-02 16:15:01.009100,6,49,71,18,150,141,21,263
2019-02-02 16:30:01.418364,6,43,107,33,160,152,17,268
2019-02-02 16:45:00.827657,6,61,149,41,167,159,15,267
2019-02-02 17:00:01.627513,6,76,193,42,190,179,17,268
2019-02-02 17:15:00.927432,6,105,227,38,214,197,36,276
2019-02-02 17:30:01.508538,6,104,284,50,237,227,59,298
2019-02-02 17:45:00.839703,6,109,295,43,271,257,59,315
2019-02-02 18:00:00.920843,6,124,277,63,290,280,65,314
2019-02-02 18:15:00.845729,6,109,262,79,320,303,63,317
2019-02-02 18:30:01.254990,6,93,265,58,367,345,68,343
2019-02-02 18:45:00.804878,6,84,251,54,398,381,69,354
2019-02-02 19:00:01.542267,6,99,219,35,395,384,71,356
2019-02-02 19:15:00.842151,6,70,223,10,421,397,64,353
2019-02-02 19:30:01.454540,6,51,200,FULL,441,410,75,348
2019-02-02 19:45:00.816958,6,47,168,13,432,403,71,335
2019-02-02 20:00:00.866845,6,32,163,24,449,421,68,350
2019-02-02 20:15:00.901110,6,45,154,20,474,456,72,366
2019-02-02 20:30:01.357212,6,56,180,33,493,456,72,394
2019-02-02 20:45:00.813380,6,68,251,76,511,467,77,409
2019-02-02 21:00:00.957019,6,122,401,143,542,513,81,439
2019-02-02 21:15:00.803781,6,239,587,294,553,539,107,472
2019-02-02 21:30:01.213046,6,403,831,447,601,586,131,504
2019-02-02 21:45:00.809803,6,569,1101,660,648,656,166,564
2019-02-02 22:00:01.500320,6,803,1401,897,760,772,192,627
2019-02-02 22:15:00.831484,6,1102,1733,1191,909,921,233,686
2019-02-02 22:30:01.473201,6,1357,2011,1413,1009,1043,254,735
2019-02-02 22:45:00.821883,6,1477,2155,1559,1070,1116,264,756
2019-02-02 23:00:00.809272,6,1553,2286,1648,1117,1163,267,764
2019-02-02 23:15:00.796661,6,1598,2383,1737,1135,1192,270,764
2019-02-02 23:30:00.799673,6,1635,2444,1788,1160,1228,272,793
2019-02-02 23:45:00.833931,6,1659,2493,1822,1188,1251,277,793
2019-02-03 00:00:01.493194,7,1687,2519,1851,1204,1276,285,799
2019-02-03 00:15:00.793085,7,1703,2542,1876,1237,1305,285,807
2019-02-03 00:30:01.155469,7,1712,2551,1882,1270,1333,287,809
2019-02-03 00:45:00.986584,7,1731,2559,1886,1303,1354,289,804
2019-02-03 01:00:01.473994,7,1735,2566,1902,1323,1372,290,810
2019-02-03 01:15:00.852037,7,1741,2575,1906,1335,1381,296,809
2019-02-03 01:30:01.323767,7,1749,2585,1911,1356,1405,301,804
2019-02-03 01:45:00.842434,7,1757,2589,1916,1376,1418,304,805
2019-02-03 02:00:01.525397,7,1761,2593,1919,1391,1434,303,817
2019-02-03 02:15:00.770344,7,1771,2595,1923,1416,1446,303,818
2019-02-03 02:30:01.351472,7,1776,2601,1928,1437,1462,304,819
2019-02-03 02:45:00.838861,7,1785,2602,1931,1459,1479,303,818
2019-02-03 03:00:01.248122,7,1789,2605,1934,1470,1486,304,819
2019-02-03 03:15:00.798006,7,1791,2606,1935,1473,1488,303,819
2019-02-03 03:30:01.347896,7,1790,2607,1934,1477,1492,304,807
2019-02-03 03:45:00.960281,7,1791,2607,1935,1476,1492,303,809
2019-02-03 04:00:00.853950,7,1789,2609,1936,1478,1493,303,813
2019-02-03 04:15:00.825713,7,1791,2608,1936,1478,1493,304,820
2019-02-03 04:30:01.188100,7,1791,2606,1936,1477,1492,304,812
2019-02-03 04:45:00.769235,7,1790,2608,1936,1478,1493,304,818
2019-02-03 05:00:01.553469,7,1789,2608,1936,1477,1492,304,812
2019-02-03 05:15:00.806511,7,1790,2609,1936,1479,1494,303,810
2019-02-03 05:30:08.762947,7,1791,2608,1936,1474,1491,305,800
2019-02-03 05:45:00.906835,7,1791,2608,1936,1476,1492,304,793
2019-02-03 06:00:01.159852,7,1791,2607,1936,1473,1489,304,800
2019-02-03 06:15:00.819109,7,1790,2607,1935,1473,1488,305,806
2019-02-03 06:30:01.337749,7,1789,2606,1927,1472,1487,305,815
2019-02-03 06:45:00.793916,7,1788,2602,1924,1473,1483,304,814
2019-02-03 07:00:00.765682,7,1788,2601,1914,1469,1481,305,822
2019-02-03 07:15:00.799939,7,1785,2598,1914,1468,1479,306,819
2019-02-03 07:30:01.459163,7,1781,2595,1917,1466,1479,306,819
2019-02-03 07:45:00.774713,7,1779,2597,1913,1460,1475,306,811
2019-02-03 08:00:01.215228,7,1774,2596,1906,1455,1472,307,817
2019-02-03 08:15:00.796364,7,1768,2590,1899,1449,1470,307,817
2019-02-03 08:30:01.361881,7,1758,2572,1889,1442,1462,307,814
2019-02-03 08:45:00.818011,7,1736,2549,1868,1433,1456,306,804
2019-02-03 09:00:01.245346,7,1705,2515,1834,1415,1443,305,811
2019-02-03 09:15:00.777164,7,1646,2468,1762,1392,1407,300,792
2019-02-03 09:30:00.983300,7,1570,2403,1639,1358,1363,297,792
2019-02-03 09:45:00.814468,7,1441,2287,1463,1302,1307,293,783
2019-02-03 10:00:00.801857,7,1265,2095,1220,1245,1229,284,753
2019-02-03 10:15:00.820496,7,1066,1846,951,1192,1166,261,724
2019-02-03 10:30:01.151633,7,869,1598,693,1142,1095,239,691
2019-02-03 10:45:00.842143,7,708,1379,485,1082,1030,232,647
2019-02-03 11:00:01.391998,7,560,1163,279,1019,970,200,607
2019-02-03 11:15:00.988790,7,456,954,162,962,913,182,565
2019-02-03 11:30:01.585525,7,349,791,60,918,864,162,536
2019-02-03 11:45:00.807316,7,238,586,FULL,834,784,137,501
2019-02-03 12:00:01.263454,7,118,438,FULL,750,719,110,454
2019-02-03 12:15:00.844590,7,53,281,FULL,666,654,88,407
2019-02-03 12:30:01.660104,7,25,128,FULL,600,588,67,397
2019-02-03 12:45:00.788145,7,11,24,FULL,529,524,45,369
2019-02-03 13:00:01.088034,7,9,FULL,FULL,464,459,25,333
2019-02-03 13:15:01.012922,7,15,FULL,FULL,412,407,25,294
2019-02-03 13:30:01.656507,7,FULL,FULL,FULL,332,329,13,258
2019-02-03 13:45:00.972068,7,9,22,7,273,264,FULL,224
2019-02-03 14:00:01.678174,7,16,25,FULL,199,197,7,201
2019-02-03 14:15:00.837468,7,12,FULL,FULL,132,126,4,188
2019-02-03 14:30:01.324829,7,17,21,FULL,70,67,FULL,165
2019-02-03 14:45:00.968493,7,FULL,26,10,20,16,FULL,151
2019-02-03 15:00:00.893381,7,FULL,FULL,FULL,10,FULL,FULL,145
2019-02-03 15:15:00.833923,7,15,47,11,FULL,FULL,9,142
2019-02-03 15:30:01.582275,7,18,33,17,11,FULL,9,153
2019-02-03 15:45:00.839945,7,22,FULL,FULL,11,FULL,6,144
2019-02-03 16:00:01.655428,7,13,70,FULL,35,32,23,152
2019-02-03 16:15:00.845970,7,28,111,18,41,38,25,166
2019-02-03 16:30:01.270857,7,24,129,31,80,72,29,187
2019-02-03 16:45:00.820744,7,44,195,16,130,123,32,206
2019-02-03 17:00:01.808099,7,59,219,40,155,147,40,228
2019-02-03 17:15:00.842394,7,84,268,83,168,161,45,242
2019-02-03 17:30:01.439157,7,138,303,82,212,204,61,273
2019-02-03 17:45:03.801480,7,154,339,108,237,218,66,299
2019-02-03 18:00:00.960806,7,175,374,140,293,268,81,328
2019-02-03 18:15:00.823226,7,183,410,151,334,315,83,359
2019-02-03 18:30:01.544907,7,178,465,108,375,366,92,362
2019-02-03 18:45:00.844872,7,187,450,103,402,389,96,393
2019-02-03 19:00:00.957260,7,173,459,100,446,436,101,400
2019-02-03 19:15:00.835272,7,162,470,84,490,482,101,407
2019-02-03 19:30:01.510128,7,
2019-02-03 19:45:00.856920,7,144,458,77,538,516,115,439
2019-02-03 20:00:01.516152,7,147,487,61,562,527,117,456
2019-02-03 20:15:00.894193,7,167,559,86,568,535,119,463
2019-02-03 20:30:01.506583,7,212,640,124,567,539,123,480
2019-02-03 20:45:00.822125,7,237,720,173,609,590,137,502
2019-02-03 21:00:01.262605,7,314,880,248,628,612,148,529
2019-02-03 21:15:00.828149,7,420,1044,426,677,670,170,555
2019-02-03 21:30:01.190536,7,594,1305,629,733,748,195,591
2019-02-03 21:45:00.834172,7,767,1532,837,789,828,217,597
2019-02-03 22:00:01.509030,7,1002,1762,1074,900,938,241,634
2019-02-03 22:15:00.887072,7,1305,2081,1444,1055,1092,263,686
2019-02-03 22:30:01.561961,7,1518,2318,1671,1158,1210,275,724
2019-02-03 22:45:00.846221,7,1608,2402,1747,1189,1248,282,744
2019-02-03 23:00:01.505485,7,1658,2463,1791,1209,1263,288,760
2019-02-03 23:15:00.836653,7,1672,2496,1827,1224,1276,290,771
2019-02-03 23:30:01.370883,7,1686,2525,1839,1255,1304,296,777
2019-02-03 23:45:00.858300,7,1704,2545,1863,1266,1313,301,780
2019-02-04 00:00:01.455033,1,1715,2563,1881,1290,1342,301,791
2019-02-04 00:15:00.817452,1,1735,2582,1899,1318,1365,302,795
2019-02-04 00:30:01.445432,1,1747,2585,1906,1340,1385,304,795
2019-02-04 00:45:00.807851,1,768,2596,882,1361,1404,306,799
2019-02-04 01:00:01.263991,1,772,2599,886,1386,1422,307,803
2019-02-04 01:15:00.798248,1,777,2601,890,1399,1433,307,805
2019-02-04 01:30:01.441890,1,777,2605,891,1408,1441,307,806
2019-02-04 01:45:00.882398,1,785,2604,890,1438,1463,307,806
2019-02-04 02:00:01.447910,1,789,2604,890,1454,1473,307,808
2019-02-04 02:15:08.200706,1,794,2608,891,1461,1480,307,807
2019-02-04 02:30:01.203938,1,796,2610,893,1470,1488,306,808
2019-02-04 02:45:00.800728,1,798,2609,893,1479,1493,307,808
2019-02-04 03:00:01.350584,1,798,2611,894,1481,1495,307,807
2019-02-04 03:15:00.838004,1,798,2612,894,1483,1496,307,806
2019-02-04 03:30:01.341015,1,798,2612,894,1485,1496,307,804
2019-02-04 03:45:00.781525,1,798,2612,895,1486,1498,307,809
2019-02-04 04:00:01.018915,1,798,2612,895,1484,1497,306,808
2019-02-04 04:15:00.787549,1,798,2611,895,1486,1498,307,809
2019-02-04 04:30:01.462441,1,798,2610,895,1485,1496,307,808
2019-02-04 04:45:00.793613,1,798,2611,896,1484,1496,307,808
2019-02-04 05:00:01.468463,1,798,2610,896,1482,1495,307,805
2019-02-04 05:15:00.799630,1,798,2611,896,1484,1496,307,803
2019-02-04 05:30:01.427611,1,798,2611,895,1483,1496,307,805
2019-02-04 05:45:00.790028,1,798,2609,895,1483,1495,306,808
2019-02-04 06:00:01.464890,1,796,2602,891,1482,1493,307,804
2019-02-04 06:15:00.842922,1,796,2597,888,1479,1488,307,806
2019-02-04 06:30:01.424063,1,795,2581,882,1476,1483,307,805
2019-02-04 06:45:00.770827,1,795,2581,882,1476,1483,307,805
2019-02-04 07:00:01.430095,1,788,2541,865,1462,1460,307,793
2019-02-04 07:15:00.792507,1,785,2529,859,1449,1445,307,790
2019-02-04 07:30:01.436118,1,775,2510,851,1438,1433,307,787
2019-02-04 07:45:00.798533,1,759,2468,840,1279,1331,308,684
